"site","Mean beta"
"cg22920873",0.0124050578612089
"cg22925751",0.743115461710319
"cg22927302",0.543681502448033
"cg22928637",0.767918979713975
"cg22929506",0.302431866946179
"cg22930390",0.716194695833642
"cg22930808",0.657365130672221
"cg22933449",0.770228263695068
"cg22935653",0.209375444501239
"cg22943590",0.643336678002031
"cg22945457",0.676055834086863
"cg22947000",0.365761996140099
"cg22950598",0.662793391460227
"cg22952917",0.833986294677301
"cg22953960",0.465472482374209
"cg22957360",0.839208283884286
"cg22959742",0.515008883030593
"cg22960833",0.753423224255062
"cg22961459",0.713964482880216
"cg22965561",0.396581962720278
"cg22967717",0.391491690413868
"cg22971191",0.817085703582845
"cg22976884",0.138659327564748
"cg22977745",0.795218991364476
"cg22977892",0.199088245416839
"cg22983092",0.769799145068457
"cg22985172",0.61593624869576
"cg22987448",0.876840886188401
"cg22991148",0.0915672863327012
"cg22992279",0.554690866567417
"cg22993195",0.585161728431406
"cg22994198",0.300078757671583
"cg22997040",0.87527940684996
"cg22997362",0.272408863646737
"cg23004527",0.631263583511034
"cg23006567",0.589629305796821
"cg23008153",0.375489068311345
"cg23009419",0.448206487316346
"cg23010048",0.346352558361466
"cg23013137",0.594877574067632
"cg23016129",0.140959608295707
"cg23017002",0.720847468031978
"cg23018755",0.451979272387617
"cg23019576",0.80139074669909
"cg23024136",0.120718801450389
"cg23026864",0.115014172685188
"cg23028286",0.761763674853471
"cg23030853",0.69797118055329
"cg23034014",0.807794749633029
"cg23038338",0.683754730697618
"cg23039195",0.098162677584614
"cg23039807",0.627658165866631
"cg23040424",0.622379569218034
"cg23043544",0.563317318604324
"cg23044270",0.818708642042025
"cg23045716",0.754283362199481
"cg23045972",0.583178881893123
"cg23045991",0.291682872101107
"cg23048215",0.18048748707232
"cg23049226",0.81035323989482
"cg23049291",0.222011946649483
"cg23051272",0.516889223257804
"cg23051299",0.217643927689029
"cg23051349",0.275492647673712
"cg23051559",0.24159616082335
"cg23055674",0.529087328226933
"cg23058194",0.89700628470257
"cg23059461",0.292377722492148
"cg23060465",0.947695891921989
"cg23060513",0.737129471231754
"cg23061027",0.216591384729424
"cg23074703",0.924367749602127
"cg23077820",0.446968868099266
"cg23079012",0.957410737931785
"cg23080060",0.635893067332445
"cg23090046",0.475543422637314
"cg23090529",0.362040736294255
"cg23091758",0.0897961762560017
"cg23092072",0.0431016124916069
"cg23094665",0.760575719396758
"cg23094674",0.208377444762245
"cg23098195",0.241929280755856
"cg23100720",0.47733106271677
"cg23108037",0.704364756578488
"cg23110422",0.830059745688092
"cg23111655",0.728956168319561
"cg23121335",0.167832215826643
"cg23124451",0.471620548080606
"cg23127998",0.185703499600687
"cg23128584",0.507900523516283
"cg23140706",0.424576848131562
"cg23141902",0.190352342364365
"cg23142799",0.264854091818609
"cg23146565",0.409243733399778
"cg23149687",0.213540943355847
"cg23152772",0.346145239315582
"cg23159337",0.481591206232964
"cg23166988",0.356896214961697
"cg23169111",0.413916205983603
"cg23169957",0.200973934174497
"cg23172853",0.440527029022283
"cg23173910",0.886078814402913
"cg23174607",0.151561603418331
"cg23177739",0.714052007333062
"cg23180365",0.0242702881475955
"cg23181159",0.818103881905131
"cg23184070",0.382052947838074
"cg23189410",0.275768386849388
"cg23190089",0.10975168168646
"cg23191950",0.205093426630103
"cg23193759",0.129719861150286
"cg23196549",0.531733291921543
"cg23201340",0.713247376286593
"cg23201812",0.15603545357179
"cg23202468",0.697779695284659
"cg23202722",0.353739779837165
"cg23202985",0.488394271733671
"cg23205886",0.503611731719082
"cg23208717",0.802765340863593
"cg23213217",0.278320301825049
"cg23218354",0.73028655945099
"cg23219570",0.195218175457007
"cg23220823",0.305695240045754
"cg23221113",0.109464274983292
"cg23233742",0.6559667692487
"cg23234999",0.800839934893458
"cg23238058",0.740328482491992
"cg23239039",0.0833650709738447
"cg23239828",0.240326386102949
"cg23244488",0.075891757167085
"cg23247968",0.252805965825862
"cg23248150",0.163292755082309
"cg23248995",0.72525381772082
"cg23249922",0.444543297648111
"cg23251057",0.281759579641993
"cg23253448",0.292713896768526
"cg23256579",0.550517046532823
"cg23261319",0.501843173517039
"cg23261343",0.299376796864358
"cg23263226",0.212368029378523
"cg23281529",0.471550570787366
"cg23289456",0.580534144766849
"cg23290159",0.521511043777853
"cg23292266",0.726281576169865
"cg23295886",0.179963214783638
"cg23296791",0.192421903637856
"cg23303074",0.103194516140408
"cg23304156",0.725211665109799
"cg23304647",0.290187811674362
"cg23305899",0.781112860340725
"cg23312431",0.363672307442803
"cg23320499",0.442678166956754
"cg23324537",0.306238000611407
"cg23325240",0.625130117721853
"cg23328622",0.046759554761958
"cg23329411",0.584339041003762
"cg23332193",0.65144586887217
"cg23335299",0.537971620677315
"cg23338195",0.728982565439913
"cg23341182",0.297733360971337
"cg23346544",0.132030925398995
"cg23350385",0.507429831260846
"cg23359665",0.860865772886037
"cg23361092",0.13014030948542
"cg23362032",0.575637282215333
"cg23363754",0.187750648684476
"cg23364656",0.520658482511534
"cg23368715",0.427640422356441
"cg23368787",0.371214495150944
"cg23370589",0.182801573330764
"cg23371208",0.540440802858985
"cg23371476",0.766420741735039
"cg23372422",0.736896484441256
"cg23376526",0.0516281793241145
"cg23378546",0.266479550015242
"cg23384027",0.467458879139296
"cg23384708",0.589398034658055
"cg23386895",0.697328863138194
"cg23387401",0.570074039175201
"cg23389651",0.13281699258224
"cg23392390",0.703621499337518
"cg23395310",0.354414473426462
"cg23395688",0.580278767285925
"cg23395715",0.187708714516276
"cg23396786",0.198378885843551
"cg23401445",0.228935657063838
"cg23403750",0.562947400006609
"cg23404330",0.790542012212937
"cg23406136",0.431031979612345
"cg23408558",0.489788572818011
"cg23411426",0.580585104869018
"cg23414595",0.316933533856551
"cg23417171",0.787110116309038
"cg23420260",0.0941146339146037
"cg23420841",0.766174487173185
"cg23424933",0.1142067963914
"cg23428445",0.0854759959323537
"cg23429698",0.320188841295121
"cg23431892",0.0702739853961542
"cg23435915",0.840903028344938
"cg23441595",0.331649080026587
"cg23445341",0.276510254194421
"cg23445461",0.0600740802504671
"cg23447233",0.323624978566516
"cg23448486",0.110311118977072
"cg23448505",0.488862220118666
"cg23448998",0.717624520018329
"cg23450972",0.791998965297053
"cg23453435",0.0366954149581123
"cg23454038",0.122070307016176
"cg23458168",0.493156251565263
"cg23461615",0.131030411179876
"cg23461714",0.16470342000786
"cg23464284",0.533535199529641
"cg23471348",0.757026041131125
"cg23471393",0.691119369183299
"cg23478098",0.128220425893505
"cg23478349",0.543585280678246
"cg23479730",0.808965741873915
"cg23479742",0.174024384060404
"cg23482898",0.613772704653031
"cg23484392",0.566140529876295
"cg23496571",0.741902686542541
"cg23498273",0.0788957985315272
"cg23499749",0.52662101374363
"cg23500537",0.389387577742372
"cg23508887",0.555577077458432
"cg23510764",0.558943550391685
"cg23511909",0.58894888403036
"cg23516680",0.803976158300976
"cg23516824",0.451298855826484
"cg23517605",0.175073976451492
"cg23520688",0.918838084907355
"cg23522915",0.52169407313039
"cg23523668",0.169008888602655
"cg23527621",0.38870487696334
"cg23530553",0.539559570774961
"cg23534216",0.418751770898002
"cg23538901",0.427554452818505
"cg23540819",0.596357587785453
"cg23543123",0.0215169101205734
"cg23546474",0.202017500017151
"cg23547429",0.293939814388309
"cg23552977",0.207598664469037
"cg23553442",0.178918644197527
"cg23553762",0.448072025055825
"cg23556574",0.794714605338954
"cg23556715",0.566770927258888
"cg23564243",0.225680652258097
"cg23565821",0.358985136165866
"cg23567690",0.659584199533919
"cg23568913",0.0375271616318913
"cg23570810",0.599519849349222
"cg23573129",0.450584390609186
"cg23574443",0.851602667664056
"cg23575688",0.27578126352067
"cg23575858",0.819636132897541
"cg23581183",0.42624883468239
"cg23586996",0.883721053769494
"cg23587176",0.545269865075977
"cg23587449",0.0766068438028967
"cg23588217",0.12319348591176
"cg23588462",0.160857065608319
"cg23591955",0.12350322567055
"cg23594345",0.457603217812987
"cg23594693",0.593347999039121
"cg23598089",0.483714783483094
"cg23598378",0.645307342170631
"cg23600866",0.148584898737232
"cg23603036",0.255432341116613
"cg23603376",0.105284676128697
"cg23605843",0.182571984333735
"cg23606718",0.155632642561554
"cg23606775",0.512995113472964
"cg23609982",0.163165538083931
"cg23615741",0.468574413985955
"cg23617121",0.844147260570466
"cg23617530",0.791481643562923
"cg23619399",0.14667508282092
"cg23632752",0.61472397574877
"cg23633330",0.234156208323661
"cg23635560",0.597730883325054
"cg23639734",0.766985193491003
"cg23647410",0.763352966040971
"cg23647554",0.620069238403881
"cg23647768",0.615458874933923
"cg23651872",0.669000125262397
"cg23652182",0.133066245996368
"cg23656083",0.649250728944742
"cg23657639",0.422250417651285
"cg23661483",0.706918823514678
"cg23662675",0.0253148233733194
"cg23664926",0.384546325985302
"cg23668631",0.200981000613508
"cg23669043",0.206745755375993
"cg23669118",0.548380410572651
"cg23670631",0.692783431442591
"cg23680451",0.204036972150936
"cg23688411",0.0734735700255564
"cg23688465",0.647404128965796
"cg23688719",0.809795752580824
"cg23689227",0.547104970079431
"cg23699918",0.535025488531599
"cg23702848",0.58213774819226
"cg23708206",0.832377997117238
"cg23710218",0.113319991389165
"cg23711867",0.825173045989817
"cg23713079",0.0839881902448116
"cg23713742",0.47091810967442
"cg23715749",0.39391715836577
"cg23718736",0.506642726063638
"cg23719157",0.787594780889082
"cg23725986",0.332968999099289
"cg23728471",0.720744200656137
"cg23729277",0.783205250638905
"cg23729283",0.817992362349534
"cg23731595",0.703115539167989
"cg23740758",0.64030490091072
"cg23744638",0.727667735133785
"cg23746497",0.346190949898008
"cg23750338",0.681664584694553
"cg23752007",0.702322475836041
"cg23752752",0.481729619646493
"cg23752923",0.0314216745285287
"cg23753748",0.524544952428695
"cg23754918",0.763457009662479
"cg23756272",0.449568064607957
"cg23757461",0.257862059323044
"cg23758703",0.532280238937932
"cg23759710",0.454738063210913
"cg23761815",0.753026231659411
"cg23766254",0.357876543336734
"cg23771366",0.4143294600747
"cg23772226",0.370139472133026
"cg23774975",0.597562853988814
"cg23781334",0.937402828312733
"cg23786152",0.698281894325239
"cg23786576",0.0495906878528644
"cg23787937",0.216694853986935
"cg23790219",0.343437545055424
"cg23799025",0.693747546263587
"cg23799313",0.627741642772882
"cg23806727",0.682894669428328
"cg23811268",0.260801821777204
"cg23818978",0.7631390110527
"cg23822445",0.767491164384336
"cg23828876",0.64379827799308
"cg23829395",0.600862514434738
"cg23829948",0.806842376822622
"cg23832061",0.0357084130646135
"cg23836737",0.326066500452219
"cg23839159",0.311523572154314
"cg23842572",0.741253745374657
"cg23844527",0.534356570821163
"cg23847109",0.164462572865194
"cg23851026",0.678056162093569
"cg23851167",0.663972812913742
"cg23851932",0.517488987246984
"cg23854009",0.0655855124521168
"cg23855986",0.882816289997628
"cg23858532",0.126035311083953
"cg23859635",0.764619637407626
"cg23860451",0.671654134083805
"cg23861541",0.817722164847266
"cg23867146",0.634641591042001
"cg23869743",0.230782837486087
"cg23877683",0.589799404338335
"cg23878241",0.138552683627321
"cg23885108",0.0677037431889045
"cg23886216",0.562567263990324
"cg23886355",0.61145306030134
"cg23889047",0.354510866919103
"cg23891996",0.187610733452189
"cg23895495",0.441620196212093
"cg23900712",0.626386014585703
"cg23901918",0.275268772815932
"cg23902264",0.515606499855243
"cg23902550",0.556975950087722
"cg23904955",0.630439959415271
"cg23911707",0.333265725398918
"cg23913963",0.755120965713961
"cg23916896",0.238124403387701
"cg23917057",0.120069283962674
"cg23918296",0.70963380253893
"cg23919844",0.53362388279602
"cg23923856",0.0889892924386349
"cg23927469",0.486170106886039
"cg23928512",0.774510361059667
"cg23933044",0.432888968832821
"cg23933241",0.371600192365633
"cg23933289",0.821424693749841
"cg23934927",0.0448387201096795
"cg23935522",0.649054967169654
"cg23941599",0.120482183470652
"cg23948204",0.541472465480714
"cg23949216",0.842078861816517
"cg23950157",0.184936536925676
"cg23954268",0.100785353585534
"cg23956238",0.108338635502746
"cg23956260",0.270094465346392
"cg23956565",0.725623450315017
"cg23959115",0.794903079590726
"cg23965590",0.428505786910985
"cg23966547",0.767833527131895
"cg23967169",0.0925313108832401
"cg23971069",0.146068345753753
"cg23973429",0.162913727915822
"cg23975840",0.547666822823938
"cg23994112",0.854820063030636
"cg23995914",0.187606469060639
"cg23996071",0.163673845049515
"cg23998119",0.231677686787813
"cg23998749",0.657514607640027
"cg23999318",0.268050554759075
"cg24009074",0.912697690155133
"cg24009881",0.229291885041031
"cg24011500",0.667778279218803
"cg24020215",0.144219691928581
"cg24023489",0.532528921537626
"cg24024660",0.627822961494445
"cg24025721",0.48841947624978
"cg24028809",0.272731274720144
"cg24033042",0.239743928104368
"cg24035598",0.0867538215111903
"cg24038255",0.390490832940785
"cg24038454",0.0547936924472979
"cg24041541",0.0725523850528408
"cg24044501",0.226786697950534
"cg24048517",0.211060634047423
"cg24050414",0.711846677186979
"cg24056567",0.216756365170655
"cg24057710",0.50446089920066
"cg24058132",0.45564436038414
"cg24065451",0.721013719563786
"cg24071064",0.732011650389555
"cg24074477",0.468302168875448
"cg24079702",0.332560857673622
"cg24081819",0.0980561793103607
"cg24087497",0.727057102912311
"cg24090911",0.741517894489118
"cg24099956",0.584618676361177
"cg24105081",0.843293517997177
"cg24105685",0.844175157403197
"cg24110063",0.839593457039639
"cg24110540",0.453663725643433
"cg24116687",0.178468778312225
"cg24116779",0.555194430835478
"cg24116886",0.874853244238273
"cg24119717",0.708623040172987
"cg24123198",0.587376468579264
"cg24125648",0.138443897610129
"cg24125828",0.587604272094272
"cg24126180",0.218486972866953
"cg24126851",0.77535341989383
"cg24127061",0.527675589918581
"cg24128316",0.724123926613059
"cg24129923",0.78098075602916
"cg24132481",0.191681787093233
"cg24134897",0.811482899280021
"cg24135583",0.929534730626402
"cg24139443",0.487003834900092
"cg24142894",0.518287783534208
"cg24143374",0.875718064303186
"cg24144883",0.21920978793468
"cg24150153",0.158837241775299
"cg24151087",0.107004639382198
"cg24151926",0.076632021840158
"cg24156261",0.630235076405713
"cg24159247",0.293952389674988
"cg24160243",0.611205809529864
"cg24160421",0.358750252319233
"cg24162270",0.49105623214704
"cg24162801",0.655829562706136
"cg24165121",0.354201514434977
"cg24166457",0.165248427188841
"cg24169315",0.378807448398726
"cg24169822",0.447198206174827
"cg24170085",0.240746452160483
"cg24172324",0.348180563355492
"cg24173182",0.522626601517031
"cg24174988",0.268521581262888
"cg24188017",0.827129276719538
